trade_date,open,high,low,close,vol,turnover_rate,volume_ratio,pe,pb,ps,total_mv,dv_ratio,trade_date,adj_factor,open_hfq,open_qfq,close_hfq,close_qfq,high_hfq,high_qfq,low_hfq,low_qfq,pre_close_hfq,pre_close_qfq,macd_dif,macd_dea,macd,kdj_k,kdj_d,kdj_j,rsi_6,rsi_12,rsi_24,boll_upper,boll_mid,boll_lower,cci
2018-02-01,7.1,7.17,6.97,7.16,3114830.43,0.326,0.88,18.6761,1.2098,0.4489,86686986.1065,3.7709,20180201,2.662,18.9002,4.56747,19.05992,4.60607,19.08654,4.6125,18.55414,4.48384,18.84696,4.55461,0.132,0.152,-0.04,45.233,51.024,33.65,49.756,56.804,60.696,4.766,4.592,4.417,-32.547
2018-02-02,7.19,7.56,7.07,7.54,4409100.5,0.4614,1.39,19.6673,1.2741,0.4728,91287692.0731,3.5809,20180202,2.662,19.13978,4.62537,20.07148,4.85053,20.12472,4.86339,18.82034,4.54817,19.05992,4.60607,0.142,0.15,-0.016,59.885,53.978,71.699,68.953,66.926,66.604,4.813,4.607,4.401,104.274
2018-02-05,7.36,7.67,7.34,7.63,3351567.68,0.3507,0.98,19.902,1.2893,0.4784,92377332.9599,3.5387,20180205,2.662,19.59232,4.73473,20.31106,4.90842,20.41754,4.93416,19.53908,4.72187,20.07148,4.85053,0.153,0.15,0.005,71.352,59.769,94.517,71.994,68.814,67.8,4.867,4.626,4.385,141.534
2018-02-06,7.41,7.53,7.22,7.41,4796640.6,0.502,1.51,19.3282,1.2521,0.4646,89713766.3477,3.6437,20180206,2.662,19.72542,4.7669,19.72542,4.7669,20.04486,4.84409,19.21964,4.64467,20.31106,4.90842,0.148,0.15,-0.003,68.52,62.686,80.189,55.925,59.722,62.124,4.88,4.639,4.397,67.007
2018-02-07,7.46,7.72,7.04,7.15,5139011.1,0.5378,1.41,18.65,1.2082,0.4483,86565914.8969,3.7762,20180207,2.662,19.85852,4.79906,19.0333,4.59964,20.55064,4.96632,18.74048,4.52887,19.72542,4.7669,0.13,0.146,-0.032,53.68,59.684,41.672,42.479,51.03,56.311,4.88,4.639,4.397,26.81
2018-02-08,6.92,6.93,6.58,6.72,4325250.49,0.4526,1.04,17.5284,1.1355,0.4214,81359852.8821,4.0179,20180208,2.662,18.42104,4.45168,17.88864,4.32302,18.44766,4.45811,17.51596,4.23295,19.0333,4.59964,0.092,0.135,-0.087,39.88,53.083,13.475,28.757,40.417,48.482,4.904,4.627,4.351,-182.136
2018-02-09,6.44,6.49,6.11,6.38,4890423.62,0.5118,1.11,16.6416,1.078,0.4,77243431.7541,4.232,20180209,2.662,17.14328,4.14289,16.98356,4.10429,17.27638,4.17506,16.26482,3.9306,17.88864,4.32302,0.044,0.117,-0.147,32.177,46.114,4.302,22.011,34.269,43.493,4.961,4.603,4.244,-242.086
2018-02-12,6.28,6.39,6.21,6.3,2486305.31,0.2602,0.55,16.4329,1.0645,0.395,76274862.077,4.2857,20180212,2.662,16.71736,4.03996,16.7706,4.05283,17.01018,4.11072,16.53102,3.99493,16.98356,4.10429,0.001,0.094,-0.185,25.385,39.204,-2.254,20.643,32.981,42.421,4.999,4.571,4.143,-185.417
2018-02-13,6.35,6.46,6.31,6.34,2432413.64,0.2545,0.56,16.5372,1.0713,0.3975,76759146.9156,4.2587,20180213,2.662,16.9037,4.08499,16.87708,4.07856,17.19652,4.15576,16.79722,4.05926,16.7706,4.05283,-0.03,0.069,-0.198,21.685,33.365,-1.674,23.495,34.327,43.152,5.025,4.546,4.067,-128.686
2018-02-14,6.35,6.37,6.24,6.31,1332938.07,0.1395,0.35,16.459,1.0662,0.3956,76395933.2866,4.2789,20180214,2.662,16.9037,4.08499,16.79722,4.05926,16.95694,4.09786,16.61088,4.01423,16.87708,4.07856,-0.056,0.044,-0.2,18.598,28.442,-1.092,22.759,33.772,42.727,5.047,4.523,3.999,-109.748
2018-02-22,6.43,6.51,6.37,6.48,2596592.23,0.2717,0.84,16.9024,1.0949,0.4063,78454143.8506,4.1667,20180222,2.662,17.11666,4.13646,17.24976,4.16862,17.32962,4.18792,16.95694,4.09786,16.79722,4.05926,-0.066,0.022,-0.177,20.059,25.648,8.881,36.324,39.79,45.876,5.052,4.506,3.96,-72.248
2018-02-23,6.56,6.65,6.5,6.58,1934236.25,0.2024,0.7,17.1632,1.1118,0.4126,79664855.9471,4.1033,20180223,2.662,17.46272,4.22009,17.51596,4.23295,17.7023,4.27798,17.303,4.18149,17.24976,4.16862,-0.069,0.004,-0.145,23.103,24.8,19.711,43.347,43.107,47.642,5.05,4.491,3.932,-45.345
2018-02-26,6.65,6.75,6.58,6.63,1888171.9,0.1976,0.88,17.2937,1.1203,0.4157,80270211.9953,4.0724,20180226,2.662,17.7023,4.27798,17.64906,4.26512,17.9685,4.34232,17.51596,4.23295,17.51596,4.23295,-0.068,-0.011,-0.114,26.168,25.256,27.993,46.863,44.767,48.519,5.049,4.482,3.915,-27.853
2018-02-27,6.65,6.66,6.5,6.56,1720690.19,0.1801,0.84,17.1111,1.1085,0.4113,79422713.5278,4.1159,20180227,2.662,17.7023,4.27798,17.46272,4.22009,17.72892,4.28442,17.303,4.18149,17.64906,4.26512,-0.069,-0.022,-0.094,35.738,28.75,49.715,42.438,42.857,47.36,5.045,4.467,3.889,-35.916
2018-02-28,6.45,6.46,6.32,6.41,1672395.72,0.175,0.88,16.7198,1.0831,0.4019,77606645.3831,4.2122,20180228,2.662,17.1699,4.14932,17.06342,4.12359,17.19652,4.15576,16.82384,4.06569,17.46272,4.22009,-0.078,-0.033,-0.089,39.45,32.317,53.718,34.147,38.971,44.96,5.023,4.438,3.852,-59.328
2018-03-01,6.32,6.4,6.27,6.39,1384095.47,0.1448,0.71,16.6676,1.0797,0.4007,77364502.9638,4.2254,20180301,2.662,16.82384,4.06569,17.01018,4.11072,17.0368,4.11716,16.69074,4.03353,17.06342,4.12359,-0.084,-0.044,-0.081,37.411,34.015,44.204,33.112,38.464,44.645,5.002,4.41,3.818,-62.251
2018-03-02,6.31,6.39,6.29,6.33,824472.78,0.0863,0.48,16.5111,1.0696,0.3969,76638075.7059,4.2654,20180302,2.662,16.79722,4.05926,16.85046,4.07213,17.01018,4.11072,16.74398,4.04639,17.01018,4.11072,-0.092,-0.053,-0.077,30.823,32.951,26.568,29.854,36.892,43.687,4.964,4.376,3.788,-63.114
2018-03-05,6.33,6.42,6.3,6.39,1167164.18,0.1221,0.78,16.6676,1.0797,0.4007,77364502.9638,4.2254,20180305,2.662,16.85046,4.07213,17.01018,4.11072,17.09004,4.13002,16.7706,4.05283,16.85046,4.07213,-0.093,-0.061,-0.064,30.353,32.085,26.888,37.261,39.585,44.92,4.91,4.342,3.775,-47.294
2018-03-06,6.45,6.49,6.38,6.47,1585879.65,0.166,1.17,16.8763,1.0933,0.4057,78333072.641,4.1731,20180306,2.662,17.1699,4.14932,17.22314,4.16219,17.27638,4.17506,16.98356,4.10429,17.01018,4.11072,-0.089,-0.067,-0.045,34.124,32.765,36.843,46.329,43.116,46.548,4.874,4.319,3.763,1.977
2018-03-07,6.44,6.5,6.4,6.44,985676.54,0.1031,0.74,16.7981,1.0882,0.4038,77969859.012,4.1925,20180307,2.662,17.14328,4.14289,17.14328,4.14289,17.303,4.18149,17.0368,4.11716,17.22314,4.16219,-0.087,-0.071,-0.032,34.555,33.361,36.942,43.5,42.109,46.016,4.847,4.298,3.749,18.544
2018-03-08,6.41,6.47,6.35,6.45,786983.36,0.0824,0.66,16.8241,1.0899,0.4044,78090930.2217,4.186,20180308,2.662,17.06342,4.12359,17.1699,4.14932,17.22314,4.16219,16.9037,4.08499,17.14328,4.14289,-0.083,-0.073,-0.02,35.537,34.087,38.437,44.847,42.597,46.23,4.809,4.275,3.741,-4.632
2018-03-09,6.43,6.45,6.37,6.39,1246062.31,0.1304,1.16,16.6676,1.0797,0.4007,77364502.9638,4.2254,20180309,2.662,17.11666,4.13646,17.01018,4.11072,17.1699,4.14932,16.95694,4.09786,17.1699,4.14932,-0.083,-0.075,-0.015,33.947,34.04,33.762,38.276,40.372,45.111,4.706,4.238,3.77,-29.062
2018-03-12,6.46,6.51,6.42,6.45,1677651.54,0.1756,1.45,16.8241,1.0899,0.4044,78090930.2217,4.186,20180312,2.662,17.19652,4.15576,17.1699,4.14932,17.32962,4.18792,17.09004,4.13002,17.01018,4.11072,-0.078,-0.076,-0.005,47.632,38.571,65.754,47.506,43.586,46.463,4.553,4.2,3.847,15.686
2018-03-13,6.41,6.44,6.35,6.37,1110089.58,0.1162,0.88,16.6155,1.0764,0.3994,77122360.5445,4.2386,20180313,2.662,17.06342,4.12359,16.95694,4.09786,17.14328,4.14289,16.9037,4.08499,17.1699,4.14932,-0.078,-0.076,-0.003,45.643,40.928,55.074,38.334,40.417,44.924,4.408,4.167,3.925,-60.972
2018-03-14,6.35,6.45,6.28,6.42,1515614.14,0.1586,1.31,16.7459,1.0848,0.4025,77727716.5927,4.2056,20180314,2.662,16.9037,4.08499,17.09004,4.13002,17.1699,4.14932,16.71736,4.03996,16.95694,4.09786,-0.074,-0.076,0.003,50.719,44.192,63.773,46.134,43.232,46.089,4.28,4.143,4.006,-56.763
2018-03-15,6.39,6.45,6.37,6.42,784186.87,0.0821,0.62,16.7459,1.0848,0.4025,77727716.5927,4.2056,20180315,2.662,17.01018,4.11072,17.09004,4.13002,17.1699,4.14932,16.95694,4.09786,17.09004,4.13002,-0.07,-0.075,0.009,54.102,47.495,67.317,46.134,43.232,46.089,4.243,4.134,4.024,-20.612
2018-03-16,6.39,6.49,6.36,6.42,1209606.5,0.1266,0.95,16.7459,1.0848,0.4025,77727716.5927,4.2056,20180316,2.662,17.01018,4.11072,17.09004,4.13002,17.27638,4.17506,16.93032,4.09143,17.09004,4.13002,-0.067,-0.073,0.013,56.358,50.45,68.175,46.134,43.232,46.089,4.244,4.135,4.026,13.073
2018-03-19,6.42,6.62,6.42,6.59,1604337.43,0.1679,1.27,17.1893,1.1135,0.4132,79785927.1567,4.0971,20180319,2.662,17.09004,4.13002,17.54258,4.23939,17.62244,4.25869,17.09004,4.13002,17.09004,4.13002,-0.054,-0.069,0.03,67.964,56.288,91.317,69.098,53.026,50.161,4.255,4.144,4.033,230.38
2018-03-20,6.56,6.86,6.55,6.83,2721510.69,0.2848,2.19,17.8153,1.1541,0.4283,82691636.1882,3.9531,20180320,2.662,17.46272,4.22009,18.18146,4.39378,18.26132,4.41308,17.4361,4.21365,17.54258,4.23939,-0.032,-0.062,0.06,76.919,63.165,104.427,82.057,62.887,55.152,4.311,4.16,4.009,318.573
2018-03-21,6.89,6.99,6.76,6.85,2494357.57,0.261,1.59,17.8675,1.1575,0.4295,82933778.6075,3.9416,20180321,2.662,18.34118,4.43238,18.2347,4.40665,18.60738,4.49671,17.99512,4.34875,18.18146,4.39378,-0.012,-0.052,0.079,78.04,68.123,97.873,82.779,63.582,55.539,4.356,4.177,3.999,249.81
2018-03-22,6.92,6.97,6.78,6.84,1384139.11,0.1448,0.79,17.8414,1.1558,0.4289,82812707.3979,3.9474,20180322,2.662,18.42104,4.45168,18.20808,4.40021,18.55414,4.48384,18.04836,4.36161,18.2347,4.40665,0.002,-0.041,0.087,78.318,71.521,91.91,80.828,62.939,55.29,4.392,4.189,3.986,168.811
2018-03-23,6.61,6.87,6.55,6.83,3113749.95,0.3258,1.65,17.8153,1.1541,0.4283,82691636.1882,3.9531,20180323,2.662,17.59582,4.25225,18.18146,4.39378,18.28794,4.41951,17.4361,4.21365,18.20808,4.40021,0.013,-0.03,0.087,78.033,73.692,86.716,78.603,62.252,55.033,4.418,4.197,3.976,91.591
2018-03-26,6.8,6.8,6.48,6.64,2605360.71,0.2726,1.15,15.7263,1.1054,0.3406,80391283.2049,4.0663,20180326,2.662,18.1016,4.37448,17.67568,4.27155,18.1016,4.37448,17.24976,4.16862,18.18146,4.39378,0.012,-0.022,0.067,68.924,72.102,62.566,48.3,50.771,50.381,4.419,4.197,3.976,36.706
2018-03-27,6.75,6.79,6.59,6.64,1902062.85,0.199,0.77,15.7263,1.1054,0.3406,80391283.2049,4.0663,20180327,2.662,17.9685,4.34232,17.67568,4.27155,18.07498,4.36805,17.54258,4.23939,17.67568,4.27155,0.011,-0.015,0.052,60.764,68.323,45.646,48.3,50.771,50.381,4.424,4.2,3.976,43.1
2018-03-28,6.54,6.59,6.34,6.43,1969462.33,0.2061,0.86,15.2289,1.0705,0.3298,77848787.8024,4.1991,20180328,2.662,17.40948,4.20722,17.11666,4.13646,17.54258,4.23939,16.87708,4.07856,17.67568,4.27155,-0.001,-0.013,0.023,45.125,60.59,14.194,29.934,40.859,45.729,4.424,4.2,3.977,-49.914
2018-03-29,6.43,6.67,6.38,6.62,1901523.96,0.199,0.87,15.6789,1.1021,0.3396,80149140.7857,4.0785,20180329,2.662,17.11666,4.13646,17.62244,4.25869,17.75554,4.29085,16.98356,4.10429,17.11666,4.13646,-0.001,-0.01,0.019,44.442,55.207,22.911,50.408,50.414,50.081,4.428,4.208,3.987,-11.72
2018-03-30,6.6,6.61,6.44,6.48,1378336.64,0.1442,0.6,15.3474,1.0788,0.3324,78454143.8506,4.1667,20180330,2.662,17.5692,4.24582,17.24976,4.16862,17.59582,4.25225,17.14328,4.14289,17.62244,4.25869,-0.008,-0.01,0.004,36.808,49.074,12.274,40.058,44.619,47.173,4.425,4.213,4.0,-34.918
2018-04-02,6.48,6.55,6.41,6.43,1365672.42,0.1429,0.7,15.2289,1.0705,0.3298,77848787.8024,4.1991,20180402,2.662,17.24976,4.16862,17.11666,4.13646,17.4361,4.21365,17.06342,4.12359,17.24976,4.16862,-0.015,-0.011,-0.009,29.154,42.434,2.593,36.818,42.707,46.173,4.424,4.214,4.004,-60.694
2018-04-03,6.36,6.42,6.26,6.38,1240445.26,0.1298,0.73,15.1105,1.0621,0.3273,77243431.7541,4.232,20180403,2.662,16.93032,4.09143,16.98356,4.10429,17.09004,4.13002,16.66412,4.0271,17.11666,4.13646,-0.024,-0.013,-0.021,25.07,36.646,1.917,33.561,40.799,45.175,4.426,4.211,3.996,-110.176
2018-04-04,6.43,6.52,6.4,6.43,1096460.03,0.1147,0.7,15.2289,1.0705,0.3298,77848787.8024,4.1991,20180404,2.662,17.11666,4.13646,17.11666,4.13646,17.35624,4.19435,17.0368,4.11716,16.98356,4.10429,-0.028,-0.016,-0.023,26.003,33.098,11.812,39.937,43.55,46.385,4.426,4.211,3.996,-67.407
2018-04-09,6.5,6.65,6.47,6.59,1973148.59,0.2065,1.41,15.6079,1.0971,0.338,79785927.1567,4.0971,20180409,2.662,17.303,4.18149,17.54258,4.23939,17.7023,4.27798,17.22314,4.16219,17.11666,4.13646,-0.022,-0.017,-0.009,37.706,34.634,43.849,56.112,51.429,50.064,4.429,4.215,4.002,-16.615
2018-04-10,6.67,6.78,6.57,6.77,1979836.47,0.2072,1.4,16.0342,1.1271,0.3473,81965208.9303,3.9882,20180410,2.662,17.75554,4.29085,18.02174,4.35518,18.04836,4.36161,17.48934,4.22652,17.54258,4.23939,-0.008,-0.016,0.015,57.212,42.16,87.317,67.813,58.532,53.787,4.444,4.227,4.011,45.503
2018-04-11,6.91,7.04,6.86,6.89,2616994.22,0.2739,1.71,16.3184,1.147,0.3534,83418063.4461,3.9187,20180411,2.662,18.39442,4.44524,18.34118,4.43238,18.74048,4.52887,18.26132,4.41308,18.02174,4.35518,0.009,-0.011,0.039,65.065,49.795,95.604,73.472,62.519,56.066,4.472,4.242,4.011,136.12
2018-04-12,6.94,6.99,6.84,6.94,1786560.14,0.187,1.0,16.4368,1.1554,0.356,84023419.4943,3.8905,20180412,2.662,18.47428,4.46454,18.47428,4.46454,18.60738,4.49671,18.20808,4.40021,18.34118,4.43238,0.025,-0.004,0.057,72.436,57.342,102.625,75.615,64.088,56.988,4.5,4.26,4.02,127.804
2018-04-13,6.9,6.93,6.82,6.83,1037020.87,0.1085,0.55,16.1763,1.1371,0.3504,82691636.1882,3.9531,20180413,2.662,18.3678,4.43881,18.18146,4.39378,18.44766,4.45811,18.15484,4.38735,18.47428,4.46454,0.031,0.003,0.056,72.65,62.445,93.06,62.322,58.236,54.369,4.512,4.273,4.034,100.313
2018-04-16,6.85,6.87,6.62,6.71,1738295.69,0.1819,0.93,15.8921,1.1171,0.3442,81238781.6725,4.0238,20180416,2.662,18.2347,4.40665,17.86202,4.31658,18.28794,4.41951,17.62244,4.25869,18.18146,4.39378,0.03,0.009,0.042,67.664,64.184,74.623,50.662,52.528,51.665,4.513,4.282,4.052,45.603
2018-04-17,6.67,6.71,6.58,6.62,1203695.82,0.126,0.66,15.6789,1.1021,0.3396,80149140.7857,4.0785,20180417,2.662,17.75554,4.29085,17.62244,4.25869,17.86202,4.31658,17.51596,4.23295,17.86202,4.31658,0.024,0.012,0.024,60.494,62.954,55.573,43.361,48.628,49.73,4.509,4.289,4.069,2.954
2018-04-18,6.69,6.86,6.66,6.85,1705174.92,0.1784,1.02,16.2237,1.1404,0.3514,82933778.6075,3.9416,20180418,2.662,17.80878,4.30372,18.2347,4.40665,18.26132,4.41308,17.72892,4.28442,17.62244,4.25869,0.03,0.015,0.03,63.767,63.225,64.85,60.72,57.438,54.295,4.522,4.297,4.073,63.573
2018-04-19,6.96,7.0,6.84,6.9,1685015.54,0.1763,1.13,16.3421,1.1487,0.354,83539134.6557,3.913,20180419,2.662,18.52752,4.47741,18.3678,4.43881,18.634,4.50314,18.20808,4.40021,18.2347,4.40665,0.038,0.02,0.036,67.657,64.703,73.567,63.628,59.101,55.218,4.528,4.3,4.071,97.554
2018-04-20,6.85,6.89,6.76,6.83,1194028.05,0.125,0.81,16.1763,1.1371,0.3504,82691636.1882,3.9531,20180420,2.662,18.2347,4.40665,18.18146,4.39378,18.34118,4.43238,17.99512,4.34875,18.3678,4.43881,0.04,0.024,0.032,63.545,64.317,62.001,56.59,55.772,53.636,4.527,4.299,4.071,54.812
2018-04-23,6.78,6.85,6.69,6.83,1135320.66,0.1188,0.75,16.1763,1.1371,0.3504,82691636.1882,3.9531,20180423,2.662,18.04836,4.36161,18.18146,4.39378,18.2347,4.40665,17.80878,4.30372,18.18146,4.39378,0.041,0.027,0.027,60.479,63.037,55.362,56.59,55.772,53.636,4.526,4.299,4.071,34.271
2018-04-24,6.81,7.03,6.81,6.94,1688855.38,0.1767,1.22,16.4368,1.1554,0.356,84023419.4943,3.8905,20180424,2.662,18.12822,4.38091,18.47428,4.46454,18.71386,4.52244,18.12822,4.38091,18.18146,4.39378,0.047,0.031,0.031,66.986,64.354,72.251,65.281,59.987,55.802,4.537,4.302,4.067,84.479
2018-04-25,6.88,6.89,6.73,6.75,1493015.1,0.1562,1.01,15.9868,1.1237,0.3463,81723066.5111,4.0,20180425,2.662,18.31456,4.42594,17.9685,4.34232,18.34118,4.43238,17.91526,4.32945,18.47428,4.46454,0.041,0.033,0.016,57.25,61.986,47.778,46.136,50.855,51.468,4.541,4.306,4.07,9.15
2018-04-26,6.76,6.78,6.68,6.75,1065686.53,0.1115,0.74,15.9868,1.1237,0.3463,81723066.5111,4.0,20180426,2.662,17.99512,4.34875,17.9685,4.34232,18.04836,4.36161,17.78216,4.29728,17.9685,4.34232,0.036,0.034,0.005,50.759,58.244,35.791,46.136,50.855,51.468,4.544,4.309,4.074,-44.914
2018-04-27,6.79,6.95,6.73,6.91,1552365.78,0.1625,1.18,16.3658,1.1218,0.3545,83660205.8654,3.9074,20180427,2.662,18.07498,4.36805,18.39442,4.44524,18.5009,4.47098,17.91526,4.32945,17.9685,4.34232,0.04,0.035,0.01,58.284,58.257,58.338,60.266,57.36,54.695,4.553,4.325,4.096,41.509
