trade_date,open,high,low,close,vol,turnover_rate,volume_ratio,pe,pb,ps,total_mv,dv_ratio,trade_date,adj_factor,open_hfq,open_qfq,close_hfq,close_qfq,high_hfq,high_qfq,low_hfq,low_qfq,pre_close_hfq,pre_close_qfq,macd_dif,macd_dea,macd,kdj_k,kdj_d,kdj_j,rsi_6,rsi_12,rsi_24,boll_upper,boll_mid,boll_lower,cci
2016-01-18,22.72,23.64,22.7,23.23,106439.11,0.0511,0.79,20.384,2.1975,1.4729,65658909.715,1.7219,20160118,1.143,25.96896,19.9915,26.55189,20.44025,27.02052,20.80102,25.9461,19.9739,26.57475,20.45785,-1.229,-0.831,-0.795,13.851,12.55,16.454,22.67,28.003,35.822,28.148,23.577,19.005,-90.025
2016-01-19,23.41,24.15,23.0,23.89,131383.05,0.0631,1.15,20.9631,2.2599,1.5148,67524380.245,1.6743,20160119,1.143,26.75763,20.59864,27.30627,21.02099,27.60345,21.24977,26.289,20.23788,26.55189,20.44025,-1.206,-0.906,-0.599,20.372,15.157,30.803,37.929,34.707,38.886,27.868,23.322,18.776,-62.597
2016-01-20,23.88,23.88,22.9,23.02,209283.47,0.1005,1.8,20.1997,2.1776,1.4596,65065350.91,1.7376,20160120,1.143,27.29484,21.01219,26.31186,20.25547,27.29484,21.01219,26.1747,20.14988,27.30627,21.02099,-1.235,-0.972,-0.526,17.914,16.076,21.59,28.907,30.608,36.49,27.573,23.029,18.486,-70.511
2016-01-21,22.65,23.31,22.29,22.3,154429.85,0.0742,1.13,19.5679,2.1095,1.414,63030292.15,1.7937,20160121,1.143,25.88895,19.92991,25.4889,19.62194,26.64333,20.51065,25.47747,19.61314,26.31186,20.25547,-1.294,-1.037,-0.516,12.055,14.736,6.694,23.383,27.659,34.646,27.226,22.699,18.173,-93.94
2016-01-22,22.63,22.69,21.86,22.25,146119.78,0.0702,1.01,19.5241,2.1048,1.4108,62888968.625,1.7978,20160122,1.143,25.86609,19.91231,25.43175,19.57794,25.93467,19.9651,24.98598,19.23478,25.4889,19.62194,-1.33,-1.095,-0.469,13.056,14.176,10.817,23.016,27.459,34.519,26.655,22.34,18.025,-110.027
2016-01-25,22.32,22.48,22.1,22.25,90787.68,0.0436,0.61,19.5241,2.1048,1.4108,62888968.625,1.7978,20160125,1.143,25.51176,19.63954,25.43175,19.57794,25.69464,19.78032,25.2603,19.44596,25.43175,19.57794,-1.342,-1.145,-0.395,14.054,14.135,13.891,23.016,27.459,34.519,26.035,21.997,17.959,-105.559
2016-01-26,22.08,22.18,20.6,20.76,208494.43,0.1001,1.42,18.2166,1.9638,1.3163,58677527.58,1.9268,20160126,1.143,25.23744,19.42836,23.72868,18.26688,25.35174,19.51635,23.5458,18.1261,25.43175,19.57794,-1.441,-1.204,-0.475,10.872,13.047,6.52,13.76,21.845,30.865,25.658,21.637,17.616,-175.772
2016-01-27,20.75,20.94,19.73,20.32,202144.11,0.0971,1.25,17.8305,1.9222,1.2884,57433880.56,1.9685,20160127,1.143,23.71725,18.25808,23.22576,17.87972,23.93442,18.42527,22.55139,17.36058,23.72868,18.26688,-1.533,-1.27,-0.527,11.697,12.597,9.897,12.044,20.496,29.891,25.181,21.255,17.33,-194.703
2016-01-28,20.25,20.6,19.8,19.85,134453.29,0.0646,0.84,17.4181,1.8778,1.2586,56105439.425,2.0151,20160128,1.143,23.14575,17.81813,22.68855,17.46617,23.5458,18.1261,22.6314,17.42217,23.22576,17.87972,-1.621,-1.34,-0.562,8.703,11.299,3.511,10.384,19.119,28.874,24.71,20.873,17.036,-168.046
2016-01-29,19.92,20.72,19.85,20.44,177318.82,0.0852,1.13,17.9358,1.9336,1.296,57773057.02,1.9569,20160129,1.143,22.76856,17.52776,23.36292,17.98531,23.68296,18.23169,22.68855,17.46617,22.68855,17.46617,-1.63,-1.398,-0.464,11.157,11.252,10.966,25.793,25.932,31.907,24.084,20.527,16.97,-122.098
2016-02-01,20.25,20.4,19.18,19.81,269921.39,0.1296,1.66,17.383,1.874,1.2561,55992380.605,2.0192,20160201,1.143,23.14575,17.81813,22.64283,17.43097,23.3172,17.95012,21.92274,16.87663,23.36292,17.98531,-1.662,-1.451,-0.423,11.906,11.47,12.778,21.136,23.615,30.46,23.835,20.243,16.65,-122.773
2016-02-02,19.7,20.29,19.52,20.09,180713.17,0.0868,0.91,17.6287,1.9005,1.2738,56783792.345,1.991,20160202,1.143,22.5171,17.33418,22.96287,17.67734,23.19147,17.85333,22.31136,17.1758,22.64283,17.43097,-1.649,-1.49,-0.317,15.282,12.74,20.365,28.063,26.786,31.893,23.348,19.945,16.543,-93.713
2016-02-03,19.71,19.88,19.37,19.74,132822.8,0.0638,0.69,17.3216,1.8674,1.2516,55794527.67,2.0263,20160203,1.143,22.52853,17.34298,22.56282,17.36938,22.72284,17.49256,22.13991,17.04381,22.96287,17.67734,-1.645,-1.521,-0.247,15.506,13.662,19.193,24.796,25.351,31.058,22.745,19.629,16.514,-92.566
2016-02-04,19.86,20.21,19.74,20.0,166495.65,0.08,0.93,17.5497,1.892,1.2681,56529410.0,2.0,20160204,1.143,22.69998,17.47497,22.86,17.59815,23.10003,17.78293,22.56282,17.36938,22.56282,17.36938,-1.604,-1.538,-0.133,18.62,15.315,25.231,31.866,28.458,32.429,22.439,19.408,16.377,-67.556
2016-02-05,19.9,20.17,19.86,19.89,136419.82,0.0655,0.74,17.4532,1.8815,1.2611,56218498.245,2.0111,20160205,1.143,22.7457,17.51016,22.73427,17.50136,23.05431,17.74774,22.69998,17.47497,22.86,17.59815,-1.562,-1.543,-0.038,20.302,16.977,26.952,30.415,27.922,32.147,21.975,19.164,16.352,-60.661
2016-02-15,19.03,19.87,19.03,19.66,111549.45,0.0536,0.63,17.2514,1.8598,1.2466,55568410.03,2.0346,20160215,1.143,21.75129,16.74464,22.47138,17.29898,22.71141,17.48376,21.75129,16.74464,22.73427,17.50136,-1.527,-1.54,0.025,24.53,19.495,34.599,27.295,26.771,31.548,21.807,18.989,16.171,-78.975
2016-02-16,19.8,20.63,19.8,20.4,167889.6,0.0806,1.15,17.9007,1.9298,1.2935,57659998.2,1.9608,20160216,1.143,22.6314,17.42217,23.3172,17.95012,23.58009,18.15249,22.6314,17.42217,22.47138,17.29898,-1.43,-1.518,0.175,43.375,27.455,75.215,47.921,36.026,35.578,21.537,18.838,16.139,-24.563
2016-02-17,20.39,20.56,20.28,20.53,147506.0,0.0708,1.03,18.0148,1.9421,1.3017,58027439.365,1.9484,20160217,1.143,23.30577,17.94132,23.46579,18.0645,23.50008,18.0909,23.18004,17.84453,23.3172,17.95012,-1.329,-1.48,0.301,58.502,37.804,99.899,50.859,37.539,36.266,21.317,18.715,16.113,2.13
2016-02-18,20.73,20.98,20.18,20.27,191958.58,0.0922,1.32,17.7866,1.9175,1.2852,57292557.035,1.9734,20160218,1.143,23.69439,18.24048,23.16861,17.83573,23.98014,18.46046,23.06574,17.75654,23.46579,18.0645,-1.253,-1.435,0.363,60.198,45.269,90.057,44.793,35.697,35.475,20.997,18.564,16.131,24.474
2016-02-19,20.3,20.39,20.09,20.18,87905.52,0.0422,0.58,17.7077,1.909,1.2795,57038174.69,1.9822,20160219,1.143,23.2029,17.86212,23.06574,17.75654,23.30577,17.94132,22.96287,17.67734,23.16861,17.83573,-1.186,-1.385,0.399,59.79,50.109,79.152,42.678,35.048,35.198,20.722,18.429,16.136,12.691
2016-02-22,20.49,22.2,20.3,22.2,488591.83,0.2346,3.46,19.4802,2.1001,1.4076,62747645.1,1.8018,20160222,1.143,23.42007,18.02931,25.3746,19.53395,25.3746,19.53395,23.2029,17.86212,23.06574,17.75654,-0.977,-1.303,0.652,73.193,57.804,103.973,74.764,55.063,45.22,20.548,18.383,16.219,274.887
2016-02-23,21.99,22.12,21.23,21.6,308414.16,0.1481,1.42,18.9537,2.0433,1.3696,61051762.8,1.8519,20160223,1.143,25.13457,19.34917,24.6888,19.006,25.28316,19.46356,24.26589,18.68044,25.3746,19.53395,-0.845,-1.212,0.733,75.82,63.809,99.841,62.329,50.064,43.151,20.108,18.283,16.458,207.79
2016-02-24,21.42,22.16,21.21,22.13,242289.67,0.1164,0.99,19.4188,2.0934,1.4032,62549792.165,1.8075,20160224,1.143,24.48306,18.84762,25.29459,19.47236,25.32888,19.49875,24.24303,18.66284,24.6888,19.006,-0.695,-1.108,0.827,83.144,70.254,108.923,67.975,54.081,45.451,19.926,18.244,16.561,168.733
2016-02-25,21.9,21.94,20.01,20.26,280912.97,0.1349,1.06,17.7779,1.9165,1.2846,57264292.33,1.9743,20160225,1.143,25.0317,19.26998,23.15718,17.82693,25.07742,19.30517,22.87143,17.60695,25.29459,19.47236,-0.7,-1.027,0.653,68.363,69.624,65.841,41.585,41.295,39.559,19.72,18.154,16.588,34.116
2016-02-26,20.5,20.71,20.03,20.55,159674.83,0.0767,0.57,18.0323,1.944,1.303,58083968.775,1.9465,20160226,1.143,23.4315,18.03811,23.48865,18.0821,23.67153,18.22289,22.89429,17.62455,23.15718,17.82693,-0.676,-0.957,0.561,55.992,65.08,37.816,45.521,43.552,40.801,19.502,18.079,16.656,-6.337
2016-02-29,20.18,20.34,19.24,19.88,227777.19,0.1094,0.77,17.4444,1.8806,1.2605,56190233.54,2.0121,20160229,1.143,23.06574,17.75654,22.72284,17.49256,23.24862,17.89732,21.99132,16.92942,23.48865,18.0821,-0.697,-0.905,0.416,44.535,58.232,17.142,38.356,39.704,38.875,19.24,17.975,16.709,-77.93
2016-03-01,19.98,21.35,19.68,20.67,237531.09,0.1141,0.97,18.1376,1.9553,1.3106,58423145.235,1.9352,20160301,1.143,22.83714,17.58055,23.62581,18.18769,24.40305,18.78603,22.49424,17.31658,22.72284,17.49256,-0.649,-0.854,0.408,45.794,54.086,29.21,49.584,45.858,42.23,19.233,17.971,16.709,3.844
2016-03-02,20.87,21.96,20.65,21.75,314511.74,0.151,1.37,19.0853,2.0575,1.3791,61475733.375,1.8391,20160302,1.143,23.85441,18.36367,24.86025,19.13799,25.10028,19.32277,23.60295,18.17009,23.62581,18.18769,-0.529,-0.789,0.519,58.795,55.655,65.074,61.183,53.011,46.425,19.393,18.034,16.674,93.95
2016-03-03,21.6,22.2,21.33,22.1,313557.51,0.1506,1.28,19.3924,2.0906,1.4013,62464998.05,1.81,20160303,1.143,24.6888,19.006,25.2603,19.44596,25.3746,19.53395,24.38019,18.76843,24.86025,19.13799,-0.404,-0.712,0.615,71.404,60.905,92.402,64.371,55.108,47.709,19.597,18.133,16.669,114.175
2016-03-04,21.98,22.85,21.56,22.71,495476.44,0.2379,1.98,19.9277,2.1483,1.44,64189145.055,1.7613,20160304,1.143,25.12314,19.34037,25.95753,19.9827,26.11755,20.10589,24.64308,18.97081,25.2603,19.44596,-0.259,-0.621,0.724,79.643,67.151,104.628,69.593,58.618,49.892,19.901,18.233,16.564,133.506
2016-03-07,22.5,22.86,22.16,22.36,245069.28,0.1177,0.77,19.6206,2.1152,1.4178,63199880.38,1.7889,20160307,1.143,25.7175,19.79792,25.55748,19.67473,26.12898,20.11469,25.32888,19.49875,25.95753,19.9827,-0.167,-0.53,0.727,81.825,72.042,101.39,63.214,55.883,48.675,20.083,18.345,16.607,117.513
2016-03-08,22.27,22.3,21.24,22.19,239382.89,0.115,0.75,19.4714,2.0991,1.407,62719380.395,1.8026,20160308,1.143,25.45461,19.59554,25.36317,19.52515,25.4889,19.62194,24.27732,18.68924,25.55748,19.67473,-0.105,-0.445,0.681,81.714,75.266,94.609,60.007,54.534,48.081,20.219,18.437,16.655,60.092
2016-03-09,21.6,22.05,21.4,22.01,200189.04,0.0961,0.62,19.3135,2.0821,1.3956,62210615.705,1.8174,20160309,1.143,24.6888,19.006,25.15743,19.36677,25.20315,19.40196,24.4602,18.83002,25.36317,19.52515,-0.067,-0.37,0.605,79.982,76.838,86.271,56.374,53.056,47.441,20.292,18.537,16.782,45.904
2016-03-10,21.77,21.95,21.31,21.38,95561.73,0.0459,0.32,18.7607,2.0225,1.3556,60429939.29,1.8709,20160310,1.143,24.88311,19.15559,24.43734,18.81242,25.08885,19.31397,24.35733,18.75083,25.15743,19.36677,-0.082,-0.312,0.461,73.027,75.568,67.945,44.945,48.078,45.241,20.302,18.598,16.893,12.859
2016-03-11,21.28,21.88,21.11,21.65,119693.76,0.0575,0.47,18.9976,2.048,1.3727,61193086.325,1.8476,20160311,1.143,24.32304,18.72443,24.74595,19.05,25.00884,19.25238,24.12873,18.57485,24.43734,18.81242,-0.073,-0.264,0.383,69.334,73.49,61.023,50.144,50.26,46.353,20.313,18.675,17.038,13.037
2016-03-14,21.93,22.5,21.67,21.92,172237.96,0.0827,0.96,19.2345,2.0736,1.3899,61956233.36,1.8248,20160314,1.143,25.06599,19.29637,25.05456,19.28758,25.7175,19.79792,24.76881,19.0676,24.74595,19.05,-0.046,-0.221,0.349,65.378,70.786,54.563,55.217,52.44,47.467,20.304,18.775,17.245,62.432
2016-03-15,21.8,23.38,21.4,23.31,406673.65,0.1953,2.46,20.4542,2.2051,1.478,65885027.355,1.716,20160315,1.143,24.9174,19.18199,26.64333,20.51065,26.72334,20.57224,24.4602,18.83002,25.05456,19.28758,0.073,-0.162,0.469,75.891,72.488,82.698,72.504,61.835,52.737,20.558,18.903,17.247,119.766
2016-03-16,22.77,23.56,22.61,23.2,326098.13,0.1566,1.64,20.3577,2.1947,1.471,65574115.6,1.7241,20160316,1.143,26.02611,20.0355,26.5176,20.41386,26.92908,20.73062,25.84323,19.89471,26.64333,20.51065,0.157,-0.098,0.511,79.029,74.668,87.752,69.941,60.798,52.304,20.752,19.02,17.288,140.163
2016-03-17,23.1,23.37,22.8,23.12,172132.54,0.0827,0.77,20.2875,2.1871,1.4659,65347997.96,1.7301,20160317,1.143,26.4033,20.32587,26.42616,20.34346,26.71191,20.56344,26.0604,20.06189,26.5176,20.41386,0.216,-0.035,0.503,80.033,76.457,87.186,67.847,60.0,51.98,20.88,19.145,17.411,125.337
2016-03-18,23.17,23.8,23.02,23.15,270480.35,0.1299,1.13,20.3138,2.1899,1.4679,65432792.075,1.7279,20160318,1.143,26.48331,20.38746,26.46045,20.36986,27.2034,20.9418,26.31186,20.25547,26.42616,20.34346,0.262,0.024,0.476,78.634,77.182,81.538,68.274,60.214,52.096,20.965,19.276,17.587,129.727
2016-03-21,23.42,24.82,23.25,23.97,419637.5,0.2015,1.56,21.0333,2.2675,1.5198,67750497.885,1.6688,20160321,1.143,26.76906,20.60744,27.39771,21.09139,28.36926,21.83931,26.57475,20.45785,26.46045,20.36986,0.352,0.09,0.525,78.119,77.495,79.368,77.907,65.681,55.188,21.218,19.354,17.49,171.477
2016-03-22,23.89,23.89,23.32,23.39,169835.02,0.0816,0.53,20.5244,2.2126,1.4831,66111144.995,1.7101,20160322,1.143,27.30627,21.02099,26.73477,20.58104,27.30627,21.02099,26.65476,20.51945,27.39771,21.09139,0.379,0.148,0.462,72.565,75.851,65.991,61.943,59.384,52.679,21.363,19.433,17.502,101.486
2016-03-23,23.7,24.15,23.5,23.77,197377.93,0.0948,0.73,20.8578,2.2486,1.5072,67185203.785,1.6828,20160323,1.143,27.0891,20.85381,27.16911,20.9154,27.60345,21.24977,26.8605,20.67783,26.73477,20.58104,0.421,0.202,0.438,72.276,74.659,67.508,67.224,61.989,54.105,21.541,19.505,17.469,107.761
2016-03-24,23.19,23.48,23.0,23.33,134763.44,0.0647,0.55,19.0039,2.0448,1.2895,65941556.765,1.7145,20160324,1.143,26.50617,20.40506,26.66619,20.52824,26.83764,20.66023,26.289,20.23788,27.16911,20.9154,0.419,0.246,0.347,66.995,72.105,56.775,56.359,57.344,52.204,21.568,19.64,17.712,49.907
2016-03-25,23.33,24.38,23.0,23.83,238391.69,0.1145,1.0,19.4112,2.0886,1.3172,67354792.015,1.6786,20160325,1.143,26.66619,20.52824,27.23769,20.9682,27.86634,21.45215,26.289,20.23788,26.66619,20.52824,0.448,0.286,0.324,68.347,70.852,63.338,64.24,60.969,54.116,21.656,19.784,17.913,79.996
2016-03-28,23.85,24.22,23.29,23.39,163023.04,0.0783,0.7,19.0528,2.05,1.2928,66111144.995,1.7101,20160328,1.143,27.26055,20.9858,26.73477,20.58104,27.68346,21.31136,26.62047,20.49305,27.23769,20.9682,0.434,0.316,0.237,57.33,66.345,39.3,53.951,56.37,52.198,21.515,19.939,18.363,63.759
2016-03-29,23.4,23.76,23.2,23.37,124712.28,0.0599,0.69,19.0365,2.0483,1.2917,66054615.585,1.7116,20160329,1.143,26.7462,20.58984,26.71191,20.56344,27.15768,20.90661,26.5176,20.41386,26.73477,20.58104,0.417,0.336,0.163,47.626,60.105,22.667,53.484,56.16,52.111,21.433,20.057,18.682,40.88
2016-03-30,23.56,24.2,23.56,24.09,172124.68,0.0827,1.0,19.623,2.1114,1.3315,68089674.345,1.6604,20160330,1.143,26.92908,20.73062,27.53487,21.19697,27.6606,21.29376,26.92908,20.73062,26.71191,20.56344,0.45,0.359,0.182,51.714,57.308,40.526,66.149,61.757,54.95,21.553,20.16,18.767,92.189
2016-03-31,24.2,24.26,23.67,23.86,122149.74,0.0587,0.73,19.4356,2.0912,1.3188,67439586.13,1.6764,20160331,1.143,27.6606,21.29376,27.27198,20.9946,27.72918,21.34656,27.05481,20.82741,27.53487,21.19697,0.454,0.378,0.152,50.227,54.948,40.785,59.897,59.127,53.885,21.636,20.238,18.84,86.809
2016-04-01,23.98,24.18,23.45,23.97,144437.99,0.0694,0.88,19.5252,2.1008,1.3249,67750497.885,1.6688,20160401,1.143,27.40914,21.10018,27.39771,21.09139,27.63774,21.27617,26.80335,20.63383,27.27198,20.9946,0.46,0.394,0.131,56.914,55.603,59.537,61.961,60.015,54.327,21.733,20.293,18.853,70.464
2016-04-05,23.5,24.15,23.48,24.04,185050.39,0.0889,1.27,19.5822,2.107,1.3288,67948350.82,1.6639,20160405,1.143,26.8605,20.67783,27.47772,21.15298,27.60345,21.24977,26.83764,20.66023,27.39771,21.09139,0.464,0.408,0.112,63.064,58.09,73.011,63.399,60.61,54.616,21.824,20.367,18.91,67.326
2016-04-06,23.88,23.97,23.72,23.79,80209.86,0.0385,0.54,19.3786,2.0851,1.3149,67241733.195,1.6814,20160406,1.143,27.29484,21.01219,27.19197,20.933,27.39771,21.09139,27.11196,20.87141,27.47772,21.15298,0.445,0.416,0.058,61.125,59.102,65.171,54.559,57.291,53.359,21.861,20.438,19.014,44.332
2016-04-07,23.8,23.95,23.1,23.32,148302.0,0.0712,1.05,18.9957,2.0439,1.289,65913292.06,1.7153,20160407,1.143,27.2034,20.9418,26.65476,20.51945,27.37485,21.07379,26.4033,20.32587,27.19197,20.933,0.391,0.411,-0.039,48.479,55.561,34.316,41.505,51.506,51.054,21.831,20.495,19.159,-73.598
2016-04-08,23.14,23.32,22.8,22.95,102983.75,0.0495,0.76,18.6943,2.0114,1.2685,64867497.975,1.7429,20160408,1.143,26.44902,20.36106,26.23185,20.19388,26.65476,20.51945,26.0604,20.06189,26.65476,20.51945,0.319,0.392,-0.147,35.744,48.955,9.322,33.853,47.397,49.304,21.668,20.564,19.461,-181.794
2016-04-11,23.16,23.56,23.01,23.23,123225.11,0.0592,0.93,18.9224,2.036,1.284,65658909.715,1.7219,20160411,1.143,26.47188,20.37866,26.55189,20.44025,26.92908,20.73062,26.30043,20.24667,26.23185,20.19388,0.279,0.37,-0.182,33.647,43.852,13.235,43.339,50.648,50.64,21.495,20.634,19.772,-95.703
2016-04-12,23.2,23.29,22.9,23.12,80900.08,0.0389,0.63,18.8328,2.0263,1.2779,65347997.96,1.7301,20160412,1.143,26.5176,20.41386,26.42616,20.34346,26.62047,20.49305,26.1747,20.14988,26.55189,20.44025,0.236,0.343,-0.214,29.737,39.147,10.917,40.594,49.341,50.099,21.308,20.687,20.066,-115.358
2016-04-13,23.35,23.85,23.3,23.46,192117.89,0.0923,1.79,19.1098,2.0561,1.2967,66308997.93,1.705,20160413,1.143,26.68905,20.54584,26.81478,20.64263,27.26055,20.9858,26.6319,20.50185,26.42616,20.34346,0.224,0.319,-0.191,34.893,37.729,29.221,51.894,53.396,51.761,21.309,20.693,20.077,-7.5
2016-04-14,23.69,23.9,23.59,23.69,128359.87,0.0616,0.99,19.2971,2.0763,1.3094,66959086.145,1.6885,20160414,1.143,27.07767,20.84501,27.07767,20.84501,27.3177,21.02979,26.96337,20.75702,26.81478,20.64263,0.228,0.301,-0.146,44.76,40.073,54.134,58.328,55.995,52.87,21.32,20.715,20.109,33.666
2016-04-15,23.62,23.78,23.38,23.52,73134.92,0.0351,0.58,19.1586,2.0614,1.3,66478586.16,1.7007,20160415,1.143,26.99766,20.78342,26.88336,20.69543,27.18054,20.9242,26.72334,20.57224,27.07767,20.84501,0.216,0.284,-0.135,47.618,42.588,57.677,52.142,53.585,51.949,21.314,20.732,20.151,-7.249
2016-04-18,23.3,23.45,23.11,23.17,73343.16,0.0352,0.61,18.8735,2.0307,1.2807,65489321.485,1.7264,20160418,1.143,26.6319,20.50185,26.48331,20.38746,26.80335,20.63383,26.41473,20.33467,26.88336,20.69543,0.18,0.263,-0.166,42.286,42.487,41.885,41.317,48.862,50.076,21.313,20.733,20.154,-80.085
2016-04-19,23.24,23.44,22.98,23.12,79139.25,0.038,0.72,18.8328,2.0263,1.2779,65347997.96,1.7301,20160419,1.143,26.56332,20.44905,26.42616,20.34346,26.79192,20.62503,26.26614,20.22028,26.48331,20.38746,0.146,0.24,-0.187,37.466,40.814,30.772,39.897,48.2,49.808,21.274,20.696,20.117,-85.279
2016-04-20,23.22,23.28,22.2,23.12,220469.31,0.1059,2.02,18.8328,2.0263,1.2779,65347997.96,1.7301,20160420,1.143,26.54046,20.43145,26.42616,20.34346,26.60904,20.48425,25.3746,19.53395,26.42616,20.34346,0.118,0.215,-0.194,43.017,41.548,45.954,39.897,48.2,49.808,21.281,20.684,20.087,-132.539
2016-04-21,22.6,22.95,22.37,22.42,109655.38,0.0527,0.95,18.2626,1.965,1.2392,63369468.61,1.7841,20160421,1.143,25.8318,19.88591,25.62606,19.72753,26.23185,20.19388,25.56891,19.68353,26.42616,20.34346,0.046,0.182,-0.271,32.992,38.696,21.583,23.568,39.323,46.054,21.342,20.625,19.907,-159.517
2016-04-22,22.2,22.6,22.0,22.24,108105.02,0.0519,0.97,18.116,1.9492,1.2293,62860703.92,1.7986,20160422,1.143,25.3746,19.53395,25.42032,19.56915,25.8318,19.88591,25.146,19.35797,25.62606,19.72753,-0.024,0.14,-0.329,26.205,34.532,9.55,20.925,37.391,45.141,21.429,20.577,19.724,-182.086
2016-04-25,22.15,22.16,21.6,21.9,88988.59,0.0427,0.75,17.839,1.9194,1.2105,61899703.95,1.8265,20160425,1.143,25.31745,19.48995,25.0317,19.26998,25.32888,19.49875,24.6888,19.006,25.42032,19.56915,-0.103,0.092,-0.389,21.818,30.294,4.865,16.685,33.954,43.444,21.496,20.492,19.488,-195.568
2016-04-26,21.9,22.2,21.69,22.01,85952.89,0.0413,0.71,17.9286,1.9291,1.2166,62210615.705,1.8174,20160426,1.143,25.0317,19.26998,25.15743,19.36677,25.3746,19.53395,24.79167,19.0852,25.0317,19.26998,-0.155,0.042,-0.395,20.487,27.025,7.411,22.762,36.029,44.153,21.547,20.431,19.315,-142.666
2016-04-27,21.99,22.1,21.88,21.95,56972.21,0.0274,0.46,17.8798,1.9238,1.2132,62041027.475,1.8223,20160427,1.143,25.13457,19.34917,25.08885,19.31397,25.2603,19.44596,25.00884,19.25238,25.15743,19.36677,-0.199,-0.006,-0.386,19.01,24.353,8.323,21.724,35.368,43.84,21.583,20.369,19.154,-113.73
