trade_date,open,high,low,close,vol,turnover_rate,volume_ratio,pe,pb,ps,total_mv,dv_ratio,trade_date,adj_factor,open_hfq,open_qfq,close_hfq,close_qfq,high_hfq,high_qfq,low_hfq,low_qfq,pre_close_hfq,pre_close_qfq,macd_dif,macd_dea,macd,kdj_k,kdj_d,kdj_j,rsi_6,rsi_12,rsi_24,boll_upper,boll_mid,boll_lower,cci
2016-11-01,4.42,4.44,4.41,4.44,600444.24,0.0223,0.8,5.7101,0.8494,2.2683,158244378.1475,5.7523,20161101,1.558,6.88636,3.07977,6.91752,3.0937,6.91752,3.0937,6.87078,3.0728,6.90194,3.08674,-0.001,-0.003,0.004,77.647,72.08,88.78,57.949,53.143,52.491,3.11,3.084,3.057,78.788
2016-11-02,4.42,4.43,4.4,4.42,565766.05,0.021,0.8,5.6844,0.8456,2.258,157531565.6333,5.7783,20161102,1.558,6.88636,3.07977,6.88636,3.07977,6.90194,3.08674,6.8552,3.06583,6.91752,3.0937,-0.001,-0.002,0.003,70.812,71.658,69.121,45.883,48.002,50.179,3.11,3.083,3.057,13.836
2016-11-03,4.42,4.43,4.4,4.42,593173.74,0.022,0.91,5.6844,0.8456,2.258,157531565.6333,5.7783,20161103,1.558,6.88636,3.07977,6.88636,3.07977,6.90194,3.08674,6.8552,3.06583,6.88636,3.07977,-0.001,-0.002,0.002,63.875,69.063,53.498,45.883,48.002,50.179,3.109,3.083,3.056,12.478
2016-11-04,4.42,4.42,4.39,4.41,928340.63,0.0344,1.43,5.6715,0.8437,2.2529,157175159.3762,5.7914,20161104,1.558,6.88636,3.07977,6.87078,3.0728,6.88636,3.07977,6.83962,3.05886,6.88636,3.07977,-0.002,-0.002,0.0,53.694,63.94,33.202,39.901,45.389,49.004,3.108,3.082,3.055,-54.397
2016-11-07,4.4,4.41,4.39,4.41,577698.48,0.0214,0.86,5.6715,0.8437,2.2529,157175159.3762,5.7914,20161107,1.558,6.8552,3.06583,6.87078,3.0728,6.87078,3.0728,6.83962,3.05886,6.87078,3.0728,-0.003,-0.002,-0.001,46.907,58.263,24.197,39.901,45.389,49.004,3.104,3.08,3.056,-81.29
2016-11-08,4.4,4.45,4.4,4.44,1692727.38,0.0628,2.59,5.7101,0.8494,2.2683,158244378.1475,5.7523,20161108,1.558,6.8552,3.06583,6.91752,3.0937,6.9331,3.10067,6.8552,3.06583,6.87078,3.0728,-0.001,-0.002,0.001,59.049,58.525,60.098,61.554,54.275,52.627,3.103,3.08,3.057,75.362
2016-11-09,4.42,4.43,4.38,4.4,1271931.16,0.0472,1.46,5.6587,0.8418,2.2478,156818753.1192,5.8045,20161109,1.558,6.88636,3.07977,6.8552,3.06583,6.90194,3.08674,6.82404,3.0519,6.91752,3.0937,-0.003,-0.002,-0.001,48.89,55.313,36.044,39.046,43.888,47.893,3.102,3.079,3.055,-97.674
2016-11-10,4.42,4.43,4.41,4.43,730812.34,0.0271,0.72,5.6972,0.8475,2.2631,157887971.8904,5.7652,20161110,1.558,6.88636,3.07977,6.90194,3.08674,6.90194,3.08674,6.87078,3.0728,6.8552,3.06583,-0.002,-0.002,0.0,56.403,55.676,57.856,54.139,51.484,51.32,3.103,3.079,3.055,24.561
2016-11-11,4.42,4.43,4.36,4.41,1923675.18,0.0713,1.85,5.6715,0.8437,2.2529,157175159.3762,5.7914,20161111,1.558,6.88636,3.07977,6.87078,3.0728,6.90194,3.08674,6.79288,3.03796,6.90194,3.08674,-0.002,-0.002,0.0,56.12,55.824,56.712,45.188,46.87,49.075,3.103,3.079,3.055,-119.38
2016-11-14,4.4,4.41,4.39,4.4,1908750.86,0.0708,1.54,5.6587,0.8418,2.2478,156818753.1192,5.8045,20161114,1.558,6.8552,3.06583,6.8552,3.06583,6.87078,3.0728,6.83962,3.05886,6.87078,3.0728,-0.003,-0.002,-0.002,52.228,54.626,47.434,41.109,44.685,47.98,3.101,3.079,3.058,-103.881
2016-11-15,4.4,4.4,4.39,4.4,749713.47,0.0278,0.5,5.6587,0.8418,2.2478,156818753.1192,5.8045,20161115,1.558,6.8552,3.06583,6.8552,3.06583,6.8552,3.06583,6.83962,3.05886,6.8552,3.06583,-0.004,-0.003,-0.003,49.634,52.962,42.978,41.109,44.685,47.98,3.101,3.079,3.057,-105.185
2016-11-16,4.4,4.4,4.39,4.4,693309.06,0.0257,0.53,5.6587,0.8418,2.2478,156818753.1192,5.8045,20161116,1.558,6.8552,3.06583,6.8552,3.06583,6.8552,3.06583,6.83962,3.05886,6.8552,3.06583,-0.004,-0.003,-0.003,47.904,51.276,41.16,41.109,44.685,47.98,3.101,3.079,3.056,-91.156
2016-11-17,4.39,4.4,4.38,4.39,534526.2,0.0198,0.44,5.6458,0.8399,2.2427,156462346.8621,5.8178,20161117,1.558,6.83962,3.05886,6.83962,3.05886,6.8552,3.06583,6.82404,3.0519,6.8552,3.06583,-0.005,-0.003,-0.004,43.047,48.533,32.075,35.563,42.135,46.793,3.101,3.079,3.056,-113.255
2016-11-18,4.39,4.4,4.38,4.39,567929.2,0.0211,0.49,5.6458,0.8399,2.2427,156462346.8621,5.8178,20161118,1.558,6.83962,3.05886,6.83962,3.05886,6.8552,3.06583,6.82404,3.0519,6.83962,3.05886,-0.006,-0.004,-0.004,39.809,45.625,28.178,35.563,42.135,46.793,3.102,3.078,3.054,-101.692
2016-11-21,4.39,4.42,4.39,4.42,1253203.08,0.0465,1.41,5.6844,0.8456,2.258,157531565.6333,5.7783,20161121,1.558,6.83962,3.05886,6.88636,3.07977,6.88636,3.07977,6.83962,3.05886,6.83962,3.05886,-0.005,-0.004,-0.001,55.111,48.787,67.759,59.29,51.929,50.77,3.101,3.078,3.054,27.934
2016-11-22,4.41,4.44,4.41,4.43,2402788.89,0.0891,3.16,5.6972,0.8475,2.2631,157887971.8904,5.7652,20161122,1.558,6.87078,3.0728,6.90194,3.08674,6.91752,3.0937,6.87078,3.0728,6.88636,3.07977,-0.003,-0.004,0.002,65.907,54.494,88.734,64.516,54.716,52.017,3.099,3.077,3.055,127.273
2016-11-23,4.42,4.47,4.41,4.45,2309052.0,0.0856,2.12,5.723,0.8514,2.2734,158600784.4046,5.7393,20161123,1.558,6.88636,3.07977,6.9331,3.10067,6.96426,3.11461,6.87078,3.0728,6.90194,3.08674,-0.001,-0.003,0.005,71.211,60.066,93.5,72.874,59.801,54.427,3.102,3.078,3.054,179.298
2016-11-24,4.44,4.45,4.43,4.44,998598.05,0.037,0.71,5.7101,0.8494,2.2683,158244378.1475,5.7523,20161124,1.558,6.91752,3.0937,6.91752,3.0937,6.9331,3.10067,6.90194,3.08674,6.9331,3.10067,0.001,-0.003,0.006,69.696,63.276,82.536,63.85,56.349,53.038,3.104,3.079,3.054,124.854
2016-11-25,4.43,4.5,4.43,4.5,2054613.01,0.0762,1.36,5.7873,0.8609,2.2989,160382815.6901,5.6756,20161125,1.558,6.90194,3.08674,7.011,3.13551,7.011,3.13551,6.90194,3.08674,6.91752,3.0937,0.005,-0.001,0.012,79.797,68.783,101.826,80.889,68.318,59.511,3.116,3.081,3.046,197.556
2016-11-28,4.5,4.56,4.5,4.55,2422786.88,0.0899,1.34,5.8516,0.8705,2.3245,162164846.9755,5.6132,20161128,1.558,7.011,3.13551,7.0889,3.17035,7.10448,3.17732,7.011,3.13551,7.011,3.13551,0.011,0.001,0.019,84.68,74.082,105.875,87.011,74.639,63.844,3.137,3.085,3.033,257.809
2016-11-29,4.55,4.57,4.53,4.57,1468178.38,0.0545,0.72,5.8773,0.8743,2.3347,162877659.4897,5.5886,20161129,1.558,7.0889,3.17035,7.12006,3.18428,7.12006,3.18428,7.05774,3.15641,7.0889,3.17035,0.017,0.004,0.025,89.787,79.317,110.726,88.742,76.67,65.39,3.157,3.09,3.022,203.521
2016-11-30,4.56,4.56,4.5,4.52,1213844.47,0.045,0.66,5.813,0.8648,2.3091,161095628.2042,5.6504,20161130,1.558,7.10448,3.17732,7.04216,3.14945,7.10448,3.17732,7.011,3.13551,7.12006,3.18428,0.018,0.007,0.022,84.419,81.018,91.222,63.395,62.925,58.828,3.166,3.093,3.02,119.788
2016-12-01,4.52,4.55,4.5,4.52,1090410.99,0.0404,0.67,5.813,0.8648,2.3091,161095628.2042,5.6504,20161201,1.558,7.04216,3.14945,7.04216,3.14945,7.0889,3.17035,7.011,3.13551,7.04216,3.14945,0.019,0.01,0.019,80.353,80.796,79.468,63.395,62.925,58.828,3.173,3.096,3.02,92.482
2016-12-02,4.51,4.54,4.47,4.52,1759550.35,0.0653,1.07,5.813,0.8648,2.3091,161095628.2042,5.6504,20161202,1.558,7.02658,3.14248,7.04216,3.14945,7.07332,3.16338,6.96426,3.11461,7.04216,3.14945,0.02,0.012,0.017,76.486,79.359,70.738,63.395,62.925,58.828,3.179,3.1,3.022,63.342
2016-12-05,4.5,4.57,4.49,4.56,1826370.21,0.0677,1.15,5.8644,0.8724,2.3296,162521253.2326,5.6009,20161205,1.558,7.011,3.13551,7.10448,3.17732,7.12006,3.18428,6.99542,3.12854,7.04216,3.14945,0.022,0.014,0.017,82.24,80.32,86.082,73.757,68.745,62.269,3.19,3.106,3.021,85.632
2016-12-06,4.55,4.58,4.54,4.54,1082827.24,0.0402,0.74,5.8387,0.8686,2.3193,161808440.7184,5.6256,20161206,1.558,7.0889,3.17035,7.07332,3.16338,7.13564,3.19125,7.07332,3.16338,7.10448,3.17732,0.023,0.016,0.015,79.271,79.97,77.874,63.049,63.323,59.667,3.197,3.109,3.021,88.6
2016-12-07,4.54,4.56,4.52,4.53,680711.44,0.0252,0.49,5.8258,0.8667,2.3142,161452034.4613,5.638,20161207,1.558,7.07332,3.16338,7.05774,3.15641,7.10448,3.17732,7.04216,3.14945,7.07332,3.16338,0.023,0.017,0.011,75.07,78.337,68.536,57.997,60.711,58.394,3.201,3.114,3.026,59.964
2016-12-08,4.54,4.55,4.51,4.54,855392.88,0.0317,0.66,5.8387,0.8686,2.3193,161808440.7184,5.6256,20161208,1.558,7.07332,3.16338,7.07332,3.16338,7.0889,3.17035,7.02658,3.14248,7.05774,3.15641,0.023,0.018,0.009,71.259,75.977,61.821,61.681,62.403,59.3,3.207,3.117,3.028,49.047
2016-12-09,4.54,4.62,4.53,4.59,2430205.68,0.0901,1.96,5.903,0.8781,2.3449,163590472.0039,5.5643,20161209,1.558,7.07332,3.16338,7.15122,3.19822,7.19796,3.21912,7.05774,3.15641,7.07332,3.16338,0.025,0.02,0.011,74.172,75.376,71.766,74.895,69.554,63.453,3.217,3.124,3.03,116.15
2016-12-12,4.59,4.67,4.57,4.63,2679414.71,0.0994,1.95,5.9544,0.8858,2.3653,165016097.0322,5.5162,20161212,1.558,7.15122,3.19822,7.21354,3.22609,7.27586,3.25396,7.12006,3.18428,7.15122,3.19822,0.029,0.021,0.015,76.115,75.622,77.101,81.139,73.888,66.322,3.231,3.132,3.032,184.837
2016-12-13,4.6,4.61,4.55,4.56,1173619.44,0.0435,0.76,5.8644,0.8724,2.3296,162521253.2326,5.6009,20161213,1.558,7.1668,3.20519,7.10448,3.17732,7.18238,3.21216,7.0889,3.17035,7.21354,3.22609,0.028,0.023,0.01,65.743,72.329,52.572,53.301,58.099,58.007,3.234,3.137,3.041,82.572
2016-12-14,4.56,4.6,4.56,4.57,740067.31,0.0274,0.47,5.8773,0.8743,2.3347,162877659.4897,5.5886,20161214,1.558,7.10448,3.17732,7.12006,3.18428,7.1668,3.20519,7.10448,3.17732,7.10448,3.17732,0.027,0.024,0.007,60.496,68.385,44.717,55.895,59.449,58.778,3.236,3.143,3.05,76.385
2016-12-15,4.56,4.57,4.44,4.46,1253545.73,0.0465,0.8,5.7358,0.8533,2.2785,158957190.6617,5.7265,20161215,1.558,7.10448,3.17732,6.94868,3.10764,7.12006,3.18428,6.91752,3.0937,7.12006,3.18428,0.02,0.023,-0.005,43.229,59.999,9.688,32.249,42.869,48.553,3.232,3.146,3.059,-147.757
2016-12-16,4.45,4.46,4.41,4.43,1063819.72,0.0395,0.64,5.6972,0.8475,2.2631,157887971.8904,5.7652,20161216,1.558,6.9331,3.10067,6.90194,3.08674,6.94868,3.10764,6.87078,3.0728,6.94868,3.10764,0.013,0.021,-0.016,31.383,50.461,-6.771,28.327,39.585,46.263,3.228,3.147,3.066,-220.741
2016-12-19,4.43,4.45,4.41,4.44,497662.89,0.0185,0.36,5.7101,0.8494,2.2683,158244378.1475,5.7523,20161219,1.558,6.90194,3.08674,6.91752,3.0937,6.9331,3.10067,6.87078,3.0728,6.90194,3.08674,0.008,0.018,-0.021,24.768,41.897,-9.488,31.652,41.222,47.13,3.227,3.148,3.068,-169.322
2016-12-20,4.44,4.45,4.37,4.41,1029281.82,0.0382,1.09,5.6715,0.8437,2.2529,157175159.3762,5.7914,20161220,1.558,6.91752,3.0937,6.87078,3.0728,6.9331,3.10067,6.80846,3.04493,6.91752,3.0937,0.002,0.015,-0.027,20.957,34.917,-6.963,27.122,37.863,44.863,3.229,3.147,3.065,-156.216
2016-12-21,4.39,4.43,4.39,4.42,735738.45,0.0273,0.8,5.6844,0.8456,2.258,157531565.6333,5.7783,20161221,1.558,6.83962,3.05886,6.88636,3.07977,6.90194,3.08674,6.83962,3.05886,6.87078,3.0728,-0.002,0.011,-0.028,19.527,29.787,-0.993,31.068,39.651,45.77,3.23,3.146,3.061,-118.757
2016-12-22,4.42,4.43,4.39,4.4,608265.55,0.0226,0.66,5.6587,0.8418,2.2478,156818753.1192,5.8045,20161222,1.558,6.88636,3.07977,6.8552,3.06583,6.90194,3.08674,6.83962,3.05886,6.88636,3.07977,-0.007,0.008,-0.029,16.351,25.308,-1.563,27.495,37.309,44.251,3.233,3.145,3.056,-102.706
2016-12-23,4.4,4.41,4.38,4.4,600634.35,0.0223,0.76,5.6587,0.8418,2.2478,156818753.1192,5.8045,20161223,1.558,6.8552,3.06583,6.8552,3.06583,6.87078,3.0728,6.82404,3.0519,6.8552,3.06583,-0.01,0.004,-0.029,15.067,21.895,1.413,27.495,37.309,44.251,3.236,3.141,3.046,-94.407
2016-12-26,4.38,4.41,4.35,4.41,890138.84,0.033,1.28,5.6715,0.8437,2.2529,157175159.3762,5.7914,20161226,1.558,6.82404,3.0519,6.87078,3.0728,6.87078,3.0728,6.7773,3.03099,6.8552,3.06583,-0.012,0.001,-0.026,18.045,20.611,12.912,33.039,39.438,45.241,3.235,3.136,3.038,-86.516
2016-12-27,4.39,4.41,4.38,4.39,486886.69,0.0181,0.63,5.6458,0.8399,2.2427,156462346.8621,5.8178,20161227,1.558,6.83962,3.05886,6.83962,3.05886,6.87078,3.0728,6.82404,3.0519,6.87078,3.0728,-0.014,-0.002,-0.025,18.091,19.771,14.73,27.916,36.717,43.624,3.231,3.13,3.029,-72.771
2016-12-28,4.39,4.39,4.35,4.37,928053.54,0.0344,1.4,5.6201,0.8361,2.2325,155749534.3479,5.8444,20161228,1.558,6.83962,3.05886,6.80846,3.04493,6.83962,3.05886,6.7773,3.03099,6.83962,3.05886,-0.017,-0.005,-0.024,18.121,19.221,15.921,23.537,34.148,42.056,3.232,3.125,3.017,-83.099
2016-12-29,4.36,4.39,4.36,4.38,790004.75,0.0293,1.12,5.6329,0.838,2.2376,156105940.605,5.8311,20161229,1.558,6.79288,3.03796,6.82404,3.0519,6.83962,3.05886,6.79288,3.03796,6.80846,3.04493,-0.019,-0.008,-0.022,22.081,20.174,25.893,30.115,36.569,43.123,3.231,3.12,3.009,-72.307
2016-12-30,4.38,4.41,4.37,4.41,876107.36,0.0325,1.19,5.6715,0.8437,2.2529,157175159.3762,5.7914,20161230,1.558,6.82404,3.0519,6.87078,3.0728,6.87078,3.0728,6.80846,3.04493,6.82404,3.0519,-0.018,-0.01,-0.016,34.72,25.023,54.115,46.641,43.383,46.222,3.228,3.116,3.004,-49.328
2017-01-03,4.4,4.43,4.39,4.43,1041616.32,0.0386,1.31,5.6972,0.8475,2.2631,157887971.8904,5.2664,20170103,1.558,6.8552,3.06583,6.90194,3.08674,6.90194,3.08674,6.83962,3.05886,6.87078,3.0728,-0.016,-0.011,-0.01,56.48,35.509,98.423,55.13,47.485,48.186,3.221,3.111,3.002,-9.459
2017-01-04,4.42,4.44,4.41,4.43,1189234.25,0.0441,1.44,5.6972,0.8475,2.2631,157887971.8904,5.2664,20170104,1.558,6.88636,3.07977,6.90194,3.08674,6.91752,3.0937,6.87078,3.0728,6.90194,3.08674,-0.015,-0.012,-0.005,67.283,46.1,109.649,55.13,47.485,48.186,3.215,3.108,3.001,49.677
2017-01-05,4.43,4.45,4.42,4.44,873561.37,0.0324,0.91,5.7101,0.8494,2.2683,158244378.1475,5.2545,20170105,1.558,6.90194,3.08674,6.91752,3.0937,6.9331,3.10067,6.88636,3.07977,6.90194,3.08674,-0.013,-0.012,-0.001,74.855,55.685,113.196,59.741,49.656,49.196,3.209,3.105,3.0,114.815
2017-01-06,4.44,4.45,4.43,4.44,870081.91,0.0323,0.91,5.7101,0.8494,2.2683,158244378.1475,5.2545,20170106,1.558,6.91752,3.0937,6.91752,3.0937,6.9331,3.10067,6.90194,3.08674,6.91752,3.0937,-0.011,-0.012,0.002,79.904,63.758,112.195,59.741,49.656,49.196,3.202,3.101,3.0,122.523
2017-01-09,4.45,4.48,4.43,4.46,1174540.94,0.0436,1.21,5.7358,0.8533,2.2785,158957190.6617,5.2309,20170109,1.558,6.9331,3.10067,6.94868,3.10764,6.97984,3.12157,6.90194,3.08674,6.91752,3.0937,-0.008,-0.011,0.006,81.474,69.663,105.096,68.935,54.165,51.265,3.188,3.096,3.005,163.786
2017-01-10,4.45,4.47,4.44,4.46,636632.57,0.0236,0.62,5.7358,0.8533,2.2785,158957190.6617,5.2309,20170110,1.558,6.9331,3.10067,6.94868,3.10764,6.96426,3.11461,6.91752,3.0937,6.94868,3.10764,-0.006,-0.01,0.008,82.521,73.949,99.665,68.935,54.165,51.265,3.16,3.091,3.021,129.825
2017-01-11,4.46,4.48,4.45,4.47,523954.27,0.0194,0.55,5.7487,0.8552,2.2836,159313596.9188,5.2192,20170111,1.558,6.94868,3.10764,6.96426,3.11461,6.97984,3.12157,6.9331,3.10067,6.94868,3.10764,-0.004,-0.009,0.01,85.57,77.823,101.064,73.322,56.484,52.322,3.146,3.087,3.029,126.727
2017-01-12,4.46,4.47,4.44,4.47,621662.79,0.0231,0.76,5.7487,0.8552,2.2836,159313596.9188,5.2192,20170112,1.558,6.94868,3.10764,6.96426,3.11461,6.96426,3.11461,6.91752,3.0937,6.96426,3.11461,-0.002,-0.008,0.011,87.35,80.998,100.052,73.322,56.484,52.322,3.124,3.084,3.044,92.011
2017-01-13,4.45,4.49,4.44,4.49,938512.89,0.0348,1.23,5.7744,0.859,2.2938,160026409.433,5.196,20170113,1.558,6.9331,3.10067,6.99542,3.12854,6.99542,3.12854,6.91752,3.0937,6.96426,3.11461,0.0,-0.006,0.013,91.566,84.521,105.657,81.035,61.162,54.472,3.129,3.085,3.041,105.342
2017-01-16,4.47,4.58,4.44,4.55,3023113.99,0.1121,3.88,5.8516,0.8705,2.3245,162164846.9755,5.1275,20170116,1.558,6.96426,3.11461,7.0889,3.17035,7.13564,3.19125,6.91752,3.0937,6.99542,3.12854,0.006,-0.004,0.019,88.495,85.846,93.794,90.707,71.269,60.105,3.147,3.089,3.032,177.641
2017-01-17,4.52,4.54,4.51,4.53,900222.91,0.0334,0.78,5.8258,0.8667,2.3142,161452034.4613,5.1501,20170117,1.558,7.04216,3.14945,7.05774,3.15641,7.07332,3.16338,7.02658,3.14248,7.0889,3.17035,0.009,-0.001,0.02,81.913,84.535,76.67,75.338,65.108,57.625,3.157,3.092,3.028,152.889
2017-01-18,4.52,4.54,4.51,4.53,682904.32,0.0253,0.57,5.8258,0.8667,2.3142,161452034.4613,5.1501,20170118,1.558,7.04216,3.14945,7.05774,3.15641,7.07332,3.16338,7.02658,3.14248,7.05774,3.15641,0.011,0.001,0.02,76.831,81.967,66.559,75.338,65.108,57.625,3.166,3.096,3.027,136.149
2017-01-19,4.53,4.56,4.5,4.53,1105988.4,0.041,0.9,5.8258,0.8667,2.3142,161452034.4613,5.1501,20170119,1.558,7.05774,3.15641,7.05774,3.15641,7.10448,3.17732,7.011,3.13551,7.05774,3.15641,0.013,0.004,0.018,73.443,79.126,62.078,75.338,65.108,57.625,3.174,3.1,3.027,119.948
2017-01-20,4.52,4.53,4.5,4.52,678701.82,0.0252,0.51,5.813,0.8648,2.3091,161095628.2042,5.1615,20170120,1.558,7.04216,3.14945,7.04216,3.14945,7.05774,3.15641,7.011,3.13551,7.05774,3.15641,0.013,0.006,0.016,68.01,75.42,53.188,65.718,61.648,56.305,3.179,3.105,3.03,78.154
2017-01-23,4.52,4.53,4.51,4.53,770110.69,0.0286,0.6,5.8258,0.8667,2.3142,161452034.4613,5.1501,20170123,1.558,7.04216,3.14945,7.05774,3.15641,7.05774,3.15641,7.02658,3.14248,7.04216,3.14945,0.014,0.007,0.014,66.768,72.536,55.232,70.273,63.75,57.325,3.185,3.109,3.033,75.688
2017-01-24,4.52,4.57,4.52,4.55,1172834.49,0.0435,1.42,5.8516,0.8705,2.3245,162164846.9755,5.1275,20170124,1.558,7.04216,3.14945,7.0889,3.17035,7.12006,3.18428,7.04216,3.14945,7.05774,3.15641,0.016,0.009,0.014,70.703,71.925,68.258,77.461,67.62,59.307,3.192,3.114,3.035,101.987
2017-01-25,4.55,4.57,4.53,4.56,682557.13,0.0253,0.77,5.8644,0.8724,2.3296,162521253.2326,5.1162,20170125,1.558,7.0889,3.17035,7.10448,3.17732,7.12006,3.18428,7.05774,3.15641,7.0889,3.17035,0.017,0.011,0.014,75.707,73.186,80.748,80.316,69.403,60.27,3.199,3.12,3.041,100.901
2017-01-26,4.56,4.6,4.56,4.6,845022.33,0.0313,0.96,5.9159,0.8801,2.35,163946878.2609,5.0717,20170126,1.558,7.10448,3.17732,7.1668,3.20519,7.1668,3.20519,7.10448,3.17732,7.10448,3.17732,0.021,0.013,0.016,83.804,76.725,97.963,87.76,75.328,63.841,3.207,3.128,3.049,148.738
2017-02-03,4.59,4.6,4.55,4.56,531377.27,0.0197,0.64,5.8644,0.8724,2.3296,162521253.2326,5.1162,20170203,1.558,7.15122,3.19822,7.10448,3.17732,7.1668,3.20519,7.0889,3.17035,7.1668,3.20519,0.021,0.014,0.013,75.87,76.44,74.729,60.366,62.19,58.367,3.208,3.134,3.06,109.328
2017-02-06,4.57,4.57,4.54,4.56,551282.93,0.0204,0.69,5.8644,0.8724,2.3296,162521253.2326,5.1162,20170206,1.558,7.12006,3.18428,7.10448,3.17732,7.12006,3.18428,7.07332,3.16338,7.10448,3.17732,0.021,0.016,0.01,70.58,74.487,62.766,60.366,62.19,58.367,3.21,3.139,3.069,75.644
2017-02-07,4.55,4.56,4.54,4.55,684144.36,0.0254,0.9,5.8516,0.8705,2.3245,162164846.9755,5.1275,20170207,1.558,7.0889,3.17035,7.0889,3.17035,7.10448,3.17732,7.07332,3.16338,7.10448,3.17732,0.02,0.016,0.007,63.72,70.898,49.364,54.268,59.122,57.036,3.211,3.144,3.076,49.359
2017-02-08,4.55,4.56,4.51,4.56,555113.09,0.0206,0.84,5.8644,0.8724,2.3296,162521253.2326,5.1162,20170208,1.558,7.0889,3.17035,7.10448,3.17732,7.10448,3.17732,7.02658,3.14248,7.0889,3.17035,0.02,0.017,0.005,62.48,68.092,51.256,59.212,61.209,58.034,3.212,3.148,3.084,18.605
2017-02-09,4.55,4.57,4.54,4.57,655012.69,0.0243,1.03,5.8773,0.8743,2.3347,162877659.4897,5.105,20170209,1.558,7.0889,3.17035,7.12006,3.18428,7.12006,3.18428,7.07332,3.16338,7.10448,3.17732,0.02,0.018,0.004,63.875,66.686,58.254,63.896,63.256,59.028,3.213,3.153,3.092,64.762
2017-02-10,4.57,4.59,4.56,4.59,597201.67,0.0222,1.0,5.903,0.8781,2.3449,163590472.0039,5.0828,20170210,1.558,7.12006,3.18428,7.15122,3.19822,7.15122,3.19822,7.10448,3.17732,7.12006,3.18428,0.02,0.018,0.005,72.213,68.529,79.583,71.697,67.05,60.958,3.215,3.158,3.101,123.288
2017-02-13,4.59,4.63,4.58,4.62,939989.02,0.0349,1.54,5.9416,0.8839,2.3602,164659690.7751,5.0498,20170213,1.558,7.15122,3.19822,7.19796,3.21912,7.21354,3.22609,7.13564,3.19125,7.15122,3.19822,0.023,0.019,0.007,78.698,71.918,92.257,79.623,71.812,63.638,3.222,3.163,3.105,186.667
2017-02-14,4.62,4.64,4.61,4.62,806458.23,0.0299,1.18,5.9416,0.8839,2.3602,164659690.7751,5.0498,20170214,1.558,7.19796,3.21912,7.19796,3.21912,7.22912,3.23306,7.18238,3.21216,7.19796,3.21912,0.024,0.02,0.008,80.67,74.836,92.34,79.623,71.812,63.638,3.226,3.169,3.112,175.584
2017-02-15,4.62,4.69,4.62,4.68,1566788.68,0.0581,2.2,6.0187,0.8954,2.3909,166798128.3177,4.985,20170215,1.558,7.19796,3.21912,7.29144,3.26093,7.30702,3.2679,7.19796,3.21912,7.19796,3.21912,0.028,0.022,0.013,85.262,78.311,99.163,88.72,79.027,68.368,3.241,3.176,3.112,204.789
2017-02-16,4.68,4.72,4.66,4.68,1031725.34,0.0383,1.13,6.0187,0.8954,2.3909,166798128.3177,4.985,20170216,1.558,7.29144,3.26093,7.29144,3.26093,7.35376,3.2888,7.26028,3.24699,7.29144,3.26093,0.031,0.024,0.015,83.825,80.149,91.178,88.72,79.027,68.368,3.251,3.184,3.116,188.561
2017-02-17,4.7,4.7,4.62,4.64,953769.37,0.0354,0.96,5.9673,0.8877,2.3704,165372503.2893,5.028,20170217,1.558,7.3226,3.27487,7.22912,3.23306,7.3226,3.27487,7.19796,3.21912,7.29144,3.26093,0.031,0.025,0.012,76.518,78.939,71.678,62.104,65.688,62.47,3.255,3.189,3.123,103.393
2017-02-20,4.63,4.71,4.63,4.67,1557025.05,0.0578,1.47,6.0059,0.8934,2.3858,166441722.0606,4.9957,20170220,1.558,7.21354,3.22609,7.27586,3.25396,7.33818,3.28183,7.21354,3.22609,7.22912,3.23306,0.032,0.026,0.011,76.409,78.096,73.036,70.16,69.851,64.843,3.264,3.193,3.122,106.792
2017-02-21,4.68,4.71,4.66,4.68,907398.31,0.0337,0.77,6.0187,0.8954,2.3909,166798128.3177,4.985,20170221,1.558,7.29144,3.26093,7.29144,3.26093,7.33818,3.28183,7.26028,3.24699,7.27586,3.25396,0.033,0.028,0.011,76.865,77.686,75.225,72.499,71.126,65.6,3.273,3.198,3.123,106.736
2017-02-22,4.68,4.7,4.67,4.7,609735.25,0.0226,0.51,6.0445,0.8992,2.4011,167510940.8318,4.9638,20170222,1.558,7.29144,3.26093,7.3226,3.27487,7.3226,3.27487,7.27586,3.25396,7.29144,3.26093,0.035,0.029,0.011,80.41,78.594,84.043,76.853,73.563,67.079,3.284,3.204,3.125,97.143
2017-02-23,4.7,4.72,4.69,4.71,613090.86,0.0227,0.61,6.0573,0.9011,2.4062,167867347.0889,4.9533,20170223,1.558,7.3226,3.27487,7.33818,3.28183,7.35376,3.2888,7.30702,3.2679,7.3226,3.27487,0.036,0.031,0.011,84.559,80.582,92.513,78.861,74.727,67.801,3.294,3.21,3.127,101.979
2017-02-24,4.7,4.7,4.68,4.7,542872.46,0.0201,0.58,6.0445,0.8992,2.4011,167510940.8318,4.9638,20170224,1.558,7.3226,3.27487,7.3226,3.27487,7.3226,3.27487,7.29144,3.26093,7.33818,3.28183,0.036,0.032,0.009,83.646,81.603,87.73,71.426,71.303,66.284,3.299,3.217,3.134,74.843
